ZINC58056632; 0.275; CC(c1nc(O)c(c(=O)[nH]1)N)C
ZINC82401607; 0.275; CC(=O)C(=c1o[nH]c(c1C)O)C
ZINC41214013; 0.274; CC[C@H](c1ccc(cc1)CC)CC(=O)N
ZINC12937631; 0.273; NC(=O)CCc1ccc(c(c1)Cl)C
ZINC82881165; 0.272; Nc1cccc(c1O)c1ccnn1C
ZINC82868225; 0.272; Cc1ccc(c(c1)O)c1n[nH]cc1
ZINC71455049; 0.272; CNc1cc(OC)ccc1O
ZINC19834684; 0.272; CN(C(=O)c1cc(Cl)ccc1O)CCC(=S)N
ZINC37638496; 0.272; BrCC(=O)c1ccc2c(c1O)cccc2
ZINC01562126; 0.269; NC(=O)Cc1c[nH]c2c1cc(O)cc2
ZINC75818469; 0.269; Clc1cc(Cl)c(c2c1C(NCC2)c1nnc[nH]1)O
ZINC75818466; 0.269; Clc1cc(Cl)c(c2c1C(NCC2)c1nnc[nH]1)O
ZINC95721531; 0.269; Cc1c(cccc1O)C(=O)NC
ZINC75579590; 0.269; CCC(=O)c1cc(C#N)c(cc1O)N
ZINC39069444; 0.269; CC(=c1sccn(c1=O)C)O
ZINC62721737; 0.269; CC(=C(C(=O)Nc1ccccc1)C(=O)C)O
ZINC41213857; 0.268; CC([C@@H](c1ccc(cc1)C)CC(=O)N)C
ZINC17293430; 0.266; [O-][N+](=O)N=C(n1nc(cc1C)C)N
ZINC95863019; 0.266; Oc1cccc2c1C(=O)C(O2)(C)C
ZINC56701082; 0.266; Oc1ccc(cc1)C=Nn1c(=S)[nH]nc1c1cccnc1
ZINC00187219; 0.266; O=C(c1ccccc1)Nc1n[nH]nc1C(=O)C
ZINC32931953; 0.266; O=C([C@@H]1C[C@H]1[N+](=O)[O-])NCc1ccc(cc1)Cl
ZINC84137260; 0.266; N#CC1(CCCC1)NC(=O)[C@H]1C[C@@H]1[N+](=O)[O-]
ZINC35763852; 0.266; Clc1ccc(c(c1)CNc1c[nH]nc1)O
ZINC00154854; 0.266; ClCC(=O)c1ccc(cc1O)C
ZINC02586023; 0.266; CC(=O)c1cccc(c1O)N
ZINC65355891; 0.264; Oc1ccnc(c1)c1c(F)cc(cc1F)F
ZINC75643527; 0.264; Oc1ccc2c(c1F)[C@@H](NCC2)c1c[nH]cn1
ZINC76600713; 0.264; O=Cc1c(O)ccc2c1n(C)cc2
ZINC39250072; 0.264; O=Cc1c(O)c(OC)cc2c1cccc2
ZINC06061424; 0.264; O=CN[C@@H](C(Cl)(Cl)Cl)[S@](=O)Cc1ccccc1
ZINC77331621; 0.264; O=C=NC(=O)Cc1ccc(cc1OC)OC
ZINC13387718; 0.264; O=C1O[C@@H](c2c1c(O)ccc2)c1cccs1
ZINC13387719; 0.264; O=C1OC(c2c1c(O)ccc2)c1cccs1
ZINC04692468; 0.264; O=C1CC(=O)c2c(N1)cccc2
ZINC77306197; 0.264; N#Cc1cnc(cc1O)c1ccc(cc1)F
ZINC16972977; 0.264; N#Cc1c(=O)[nH]c(=S)[nH]c1c1cccc(c1)O
ZINC01625412; 0.264; N#C/C(=C\c1cccc(c1)O)/C(=O)N
ZINC89878903; 0.264; N#C/C(=C/c1ccc(c(c1)O)O)/c1ccccn1
ZINC05997344; 0.264; COC(=O)C(=CO)c1ccccc1
ZINC05997198; 0.264; COC(=O)C(=CO)c1ccccc1
ZINC95712126; 0.264; CNC(=O)c1cc(N)ccc1O
ZINC39096869; 0.264; CCN(C(=O)c1cccc(c1O)O)CC
ZINC82402147; 0.264; CCCn1nc(c(c1C)O)C=O
ZINC34101810; 0.264; CCC(=O)c1cc(C#N)cc(c1O)N
ZINC01431748; 0.261; Oc1ccccc1CNc1cn[nH]c1C(=O)N
ZINC39296146; 0.261; OC=C(Oc1cccc(c1)C)C=O
ZINC06061425; 0.261; O=CN[C@H](C(Cl)(Cl)Cl)[S@@](=O)Cc1ccccc1
ZINC71546937; 0.261; COC(=O)C(=C(O)C)c1ccc2c(c1)OCO2
ZINC95713368; 0.261; CNc1cc(C=O)cc(c1)O
ZINC41652393; 0.261; CC(=O)c1cc(C)c(c(c1O)N)C
ZINC41688724; 0.261; BrCCC(=O)Nc1cccc(c1)O
ZINC36155363; 0.258; Oc1cccc(c1)c1nccs1
ZINC32222838; 0.258; Oc1ccc2c(c1)n1nccc1nn2
ZINC15923765; 0.258; Oc1cc(=O)[nH]c(c1c1ccccc1)Cl
ZINC78496457; 0.258; O=NCc1cc(OC)c(c(c1)N)O
ZINC19729753; 0.258; O=C[C@H](c1nccs1)Cc1cccc(c1)O
ZINC06161273; 0.258; Clc1ccc(cc1)[C@@H]1OC(=O)C(=C1C(=O)c1ccccc1)O
ZINC75818463; 0.258; Clc1cc(Cl)c(c2c1[C@H](NCC2)c1c[nH]cn1)O
ZINC73634903; 0.258; ClCCC(=O)Nc1ccc(cc1O)Cl
ZINC71463563; 0.258; Cc1cc(C)c(c(c1)C(=O)N)O
ZINC00332394; 0.258; COc1ccc(c(c1)NC(=O)C)O
ZINC02740479; 0.258; CCn1ncc(c1)Cn1cc(c(n1)[N+](=O)[O-])Cl
ZINC41652365; 0.258; CCc1cc(N)c(c(c1)C(=O)C)O
ZINC04262684; 0.258; CCOC(=O)C(=CC(=O)C(C)(C)C)O
ZINC72282626; 0.256; [O-][N+](=O)c1cccc(c1)Cn1cccc(c1=O)[N+](=O)[O-]
ZINC05517109; 0.256; O=Cc1c(O)cn2c1cccc2
ZINC34134364; 0.256; NC(=O)c1cc(O)c2c(c1)cccc2
ZINC06527708; 0.256; N#CSCC(=O)c1cc(C)cc(c1O)Br
ZINC06382892; 0.256; Fc1ccc(cc1)[C@@H]1OC(=O)C(=C1C(=O)c1ccc(cc1)Cl)O
ZINC83707867; 0.256; Clc1ccc(c2c1[C@@H](NCC2)c1c[nH]cn1)O
ZINC34101808; 0.256; Cc1cc(N)c(c(c1)C(=O)N(C)C)O
ZINC16991216; 0.256; CSc1nc(O)cc(=O)n1C
ZINC42770009; 0.256; COc1cc(C)ccc1OC1CNC1
ZINC70187032; 0.256; CNC(=O)c1ccc(cc1O)N
ZINC95712123; 0.256; CNC(=O)c1cc(N)cc(c1)O
ZINC39096795; 0.256; CC1(CCC(=O)O1)c1cccc(c1O)O
ZINC39096794; 0.256; CC1(CCC(=O)O1)c1cccc(c1O)O
ZINC91365375; 0.256; CC(NC(=O)c1cccc(c1O)N)C
ZINC03172690; 0.256; CC(C(=O)NC(C(Cl)(Cl)Cl)n1ncnc1)C
ZINC02027624; 0.256; C=CCc1cc(OC)c(c(c1)C=O)O
ZINC58520255; 0.255; NC(=O)CCc1cccc(c1)Cl
ZINC22006208; 0.255; NC(=O)CCc1ccc(c(c1)C)C
ZINC00297250; 0.253; [O-][N+](=O)C1OC2=C(C1C)C(=O)CC(C2)(C)C
ZINC06513535; 0.253; Oc1ccnc2c1ccc1c2cccn1
ZINC56671731; 0.253; Oc1ccccc1C=Nn1cn[nH]c1=S
ZINC82305596; 0.253; Oc1cccc2c1C(=O)c1c(C2C)cccc1O
ZINC68590116; 0.253; Oc1cccc(c1)n1cccn1
ZINC75796135; 0.253; Oc1ccc2c(c1Cl)[C@H](NCC2)c1c[nH]cn1
ZINC75796137; 0.253; Oc1ccc2c(c1Cl)C(NCC2)c1c[nH]cn1
ZINC65340802; 0.253; Oc1cc(F)cc(c1)c1cc(F)ccc1O
ZINC08701941; 0.253; O=Cc1cccn1c1cc(Cl)ccc1O
ZINC34102708; 0.253; O=C1CCc2c1c(O)c(cc2C)N
ZINC95482586; 0.253; O=C1CC(C)(C)Cc2c1c(N)c1c(n2)non1
ZINC95412977; 0.253; O=C(c1ccccc1C)Cn1ccc(=O)c(c1)[N+](=O)[O-]
ZINC72290879; 0.253; O=C(Cc1ccccc1O)NCCc1cscn1
ZINC76851645; 0.253; Nc1ccc(c(c1)F)OC(=C(O)C)C(=O)C
ZINC75851865; 0.253; NC(=S)c1nc2c(n1O)cccc2
ZINC75547104; 0.253; NC(=O)N(c1ccccc1O)C
ZINC00067720; 0.253; N#CC1C(=N)Oc2c(C1c1cccs1)ccc(c2)O
ZINC00067717; 0.253; N#CC1C(=N)Oc2c(C1c1cccs1)ccc(c2)O
ZINC83378063; 0.253; Cc1cccc(c1NCc1ccc(o1)[N+](=O)[O-])O
ZINC04243062; 0.253; Cc1cc(C)c(c(c1)c1cc[nH]n1)O
ZINC82297345; 0.253; CCOC(=O)c1c(C)cc(c(c1O)Cl)O
ZINC05161433; 0.253; CC(=O)OCCc1ccc(c(c1)O)O
ZINC75644659; 0.253; CC#C[C@@H]1NCCc2c1c(F)c(cc2)O
ZINC12982334; 0.253; C#CCNC(=O)c1ccccc1O
ZINC83427521; 0.252; NC(=O)C(Cc1ccccc1N)C
ZINC83427520; 0.252; NC(=O)C(Cc1ccccc1N)C
ZINC49090938; 0.250; [O-][N+](=O)[C@H]1C[C@H]1C(=O)N1C[C@H](CC[C@H]1C)C(=O)N
ZINC76601781; 0.250; Oc1cccc(c1)c1c[nH]oc1=O
ZINC85535259; 0.250; Oc1cc(nc2c1scc2)C1CC1
ZINC75844051; 0.250; O=C=Nc1nnc2n1c1ccccc1o2
ZINC48389962; 0.250; O=C(Nc1ncccc1O)CCc1cccnc1
ZINC36381410; 0.250; NC(=O)c1ccc(c2c1cccn2)O
ZINC77306204; 0.250; N#Cc1cnc(cc1O)c1cccc(c1)F
ZINC36924800; 0.250; N#C[C@H](c1cccc(c1)O)NC1CC1
ZINC19898944; 0.250; FCOc1ccc(cc1)NC(=O)C
ZINC95616510; 0.250; COC(=O)Cc1cc(N)cc(c1)O
ZINC70131282; 0.250; CNC(=O)c1ccc(c(c1)O)N
ZINC04290751; 0.250; CCc1cc(OC)c(c(c1)C=O)O
ZINC34583954; 0.250; CCOc1[nH]nc(c1)C(Cl)(Cl)Cl
ZINC00390715; 0.250; CCCC(=O)c1c(O)cccc1O
ZINC82750635; 0.248; [O-][N+](=O)[C@@H]1CCc2n(C1)nc(n2)C1CC1
ZINC47929656; 0.248; Oc1ccncc1NC(=O)C[C@H]1CCC=C1
ZINC01249277; 0.248; Oc1ccccc1C=Nn1c(=S)[nH]nc1c1ccncc1
ZINC04473176; 0.248; Oc1cc(C)c(cc1c1n[nH]cc1)Cl
ZINC60344110; 0.248; O=C(Nc1ncccc1O)Cc1ccccc1O
ZINC19515577; 0.248; NNC(=O)c1ccc(cc1O)C
ZINC06070627; 0.248; NC(=O)Nc1ccc(cc1O)C
ZINC00710707; 0.248; N#CC1C(=N)NC(=S)C(C1c1ccc(cc1)Br)C(=O)N
ZINC84072992; 0.248; Cc1cc(Br)c(c(c1)C(=O)N)O
ZINC34065044; 0.248; C[C@H]1CC(=O)c2c(N1)cc(cc2O)O
ZINC06495304; 0.248; C[C@@H]1OC(=O)c2c(C1)cc(cc2O)O
ZINC77331617; 0.248; COc1ccc(cc1CC(=O)N=C=O)OC
ZINC96347701; 0.248; COc1cc(C)c(cc1N)O
ZINC82398417; 0.248; CC(=O)c1cc2CCNc2cc1O
ZINC39071288; 0.248; C=Cc1ccc(c(c1)C(=O)C)O
ZINC82289981; 0.248; C=CCCc1cc(O)cc(c1C(=O)OC)O
ZINC95979468; 0.248; C#CCN(C(=O)c1cncc(c1)O)CC#C
ZINC25723550; 0.246; ONC(=O)[C@H](Cc1ccccc1)N
ZINC02522570; 0.246; ONC(=O)[C@H](Cc1ccccc1)N
ZINC95863032; 0.246; ONC(=O)[C@@H](Cc1ccccc1)N
ZINC00403562; 0.246; ONC(=O)[C@@H](Cc1ccccc1)N
ZINC40049101; 0.246; CONC(=O)CCc1ccccc1
ZINC57219240; 0.245; Oc1cccc(c1)c1cscn1
ZINC40504099; 0.245; Oc1cccc(c1)NCc1cscn1
ZINC14137639; 0.245; Oc1cccc(c1)/C=N\n1cnnc1
ZINC00229058; 0.245; Oc1cccc(c1)/C=N\n1cnnc1
ZINC11950852; 0.245; O=NCc1ccc(cc1O)OC
ZINC89570426; 0.245; O=C(c1cc(C)c(cc1Cl)F)Cn1cnc(n1)[N+](=O)[O-]
ZINC01593088; 0.245; NC(=O)[C@H](c1ccccc1)Cc1ccccc1
ZINC06575248; 0.245; NC(=O)[C@@H](c1ccccc1)Cc1ccccc1
ZINC41211824; 0.245; NC(=O)CC(c1ccc(cc1)C)C1CC1
