ZINC04774861; 0.814; O=C(c1cc(Cl)c2c(c1O)cccc2)Nc1ccc(cc1)[N+](=O)[O-]
ZINC97052533; 0.812; N#Cc1cccc(c1)N(C(=O)c1cc(ccc1O)[N+](=O)[O-])C
ZINC95451486; 0.808; CCOC(=O)c1cccc(c1)NC(=O)c1cccc(c1O)[N+](=O)[O-]
ZINC01673014; 0.805; Oc1ccc(cc1C(=O)Nc1ccccc1)[N+](=O)[O-]
ZINC03154489; 0.803; COc1cccc(c1)NC(=O)c1cc(ccc1O)[N+](=O)[O-]
ZINC16134038; 0.793; O=C(c1ccc(c(c1)[N+](=O)[O-])O)Nc1ccccc1
ZINC59078626; 0.787; Clc1cc(NC(=O)c2ccccc2)c(c(c1)[N+](=O)[O-])O
ZINC97237030; 0.774; CCN(C(=O)c1ccc(c(c1)O)[N+](=O)[O-])c1ccccc1
ZINC83429948; 0.764; Cc1ccccc1NCc1ccc(c(c1)[N+](=O)[O-])O
ZINC34897338; 0.755; COC(=O)c1ccc(cc1)NCc1cccc(c1O)[N+](=O)[O-]
ZINC03163569; 0.753; Clc1cc(C(=O)N(C)C)c(c(c1)[N+](=O)[O-])O
ZINC35307623; 0.742; Cc1cccc(c1)NC(=O)c1ccc(c(c1)O)[N+](=O)[O-]
ZINC35307620; 0.740; Cc1ccc(cc1)NC(=O)c1ccc(c(c1)O)[N+](=O)[O-]
ZINC02163975; 0.738; O=C(c1cc(Cl)c2c(c1O)cccc2)Nc1cccc(c1)[N+](=O)[O-]
ZINC04014052; 0.731; O=C(c1cc(ccc1O)[N+](=O)[O-])Nc1ccc(cc1)[N+](=O)[O-]
ZINC05548804; 0.728; O=C(c1ccccc1O)Nc1c(C)cccc1[N+](=O)[O-]
ZINC04014131; 0.722; Clc1cc(Cl)c(c(c1)C(=O)Nc1ccc(cc1Cl)[N+](=O)[O-])O
ZINC83429949; 0.716; Oc1ccc(cc1CNc1ccccc1C)[N+](=O)[O-]
ZINC89857852; 0.715; O=C(c1cccc(c1O)[N+](=O)[O-])N1CC2(c3c1cccc3)CC2
ZINC03159159; 0.714; Clc1cc(C(=O)N2CCOCC2)c(c(c1)[N+](=O)[O-])O
ZINC04582396; 0.713; O=C(c1ccc2c(c1O)cccc2)Nc1ccc(cc1)[N+](=O)[O-]
ZINC95080197; 0.713; CN(C(=O)c1cccc(c1O)[N+](=O)[O-])C
ZINC00103272; 0.702; O=C(c1cccc(c1)[N+](=O)[O-])Nc1c(C)cccc1Cl
ZINC01634305; 0.700; Ic1ccc(cc1)NC(=O)c1cc(ccc1O)[N+](=O)[O-]
ZINC95468979; 0.689; N#Cc1cccc(c1)NC(=O)c1ccc(c(c1)[N+](=O)[O-])O
ZINC03556467; 0.688; Cc1cc(C)c(c(c1)Cl)NC(=O)c1cccc(c1)[N+](=O)[O-]
ZINC57294244; 0.686; O=C(c1cc(ccc1O)[N+](=O)[O-])NC(C)(C)C
ZINC03161142; 0.686; O=C(c1cc(ccc1O)[N+](=O)[O-])NC(C)(C)C
ZINC00103380; 0.677; COc1ccc(cc1[N+](=O)[O-])C(=O)Nc1c(C)cccc1Cl
ZINC35334129; 0.676; Cc1cc(cc(c1)C)NC(=O)c1ccc(c(c1)O)[N+](=O)[O-]
ZINC36382471; 0.674; O=C(c1ccc(c(c1)O)[N+](=O)[O-])Nc1ccc(c(c1)C)C
ZINC19503060; 0.669; Nc1ccc(c(c1)C)NC(=O)c1ccc(cc1O)Cl
ZINC36038144; 0.668; [O-][N+](=O)c1ccc(cc1)NC(=O)c1cc(cc(c1O)[N+](=O)[O-])C(C)(C)C
ZINC05383782; 0.668; [O-][N+](=O)c1ccc(cc1)NC(=O)c1cc(cc(c1O)[N+](=O)[O-])C(C)(C)C
ZINC97052711; 0.668; CN(C(=O)c1cc(ccc1O)[N+](=O)[O-])c1ccc(c(c1)N(C)C)C
ZINC79064794; 0.658; COCCOc1cc(C)ccc1NC(=O)c1cccc(c1O)[N+](=O)[O-]
ZINC03874496; 0.656; Clc1ccc(c(c1)C(=O)Nc1ccc(cc1Cl)[N+](=O)[O-])O
ZINC95409807; 0.655; O=C(c1cccc(c1O)[N+](=O)[O-])Nc1ccc(c(c1)NS(=O)(=O)C)C
ZINC39296799; 0.655; CCN(C(=O)c1cc(ccc1O)[N+](=O)[O-])CC
ZINC04014133; 0.649; COc1cc(ccc1NC(=O)c1cc(Cl)cc(c1O)Cl)[N+](=O)[O-]
